,CommitID,Dockerfile,Comment
0,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,"# add our user and group first to make sure their IDs get assigned consistently, regardless of whatever dependencies get added"
1,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,"# alpine already has a gid 999, so we'll use the next id"
2,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,# grab su-exec for easy step-down from root
3,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,# add tzdata for https://github.com/docker-library/redis/issues/138
4,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,"# disable Redis protected mode [1] as it is unnecessary in context of Docker
# (ports are not automatically exposed when running inside Docker, but rather explicitly by specifying -p / -P)
# [1]: https://github.com/antirez/redis/commit/edd4d555df57dc84265fdfb4ef59a4678832f6da"
5,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,#define CONFIG_DEFAULT_PROTECTED_MODE 1$' /usr/src/redis/src/server.h; \
6,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,#define CONFIG_DEFAULT_PROTECTED_MODE) 1$!\1 0!' /usr/src/redis/src/server.h; \
7,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,"#define CONFIG_DEFAULT_PROTECTED_MODE 0$' /usr/src/redis/src/server.h; \
# for future reference, we modify this directly in the source instead of just supplying a default configuration flag because apparently ""if you specify any argument to redis-server, [it assumes] you are going to specify everything""
# see also https://github.com/docker-library/redis/issues/4#issuecomment-50780840
# (more exactly, this makes sure the default behavior of ""save on SIGTERM"" stays functional by default)"
8,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,"# TODO https://github.com/antirez/redis/pull/3494 (deduplicate ""redis-server"" copies)"
9,0ed98d35dc42dc927b2ee9791bd1806aa33eaf13,/4.0/alpine/Dockerfile,#p' --recursive /usr/local \
10,312e4a1e696931bf0bd5d26c35296f111f79ff4f,/5.0/alpine/Dockerfile,"# add our user and group first to make sure their IDs get assigned consistently, regardless of whatever dependencies get added"
11,312e4a1e696931bf0bd5d26c35296f111f79ff4f,/5.0/alpine/Dockerfile,"# alpine already has a gid 999, so we'll use the next id"
12,312e4a1e696931bf0bd5d26c35296f111f79ff4f,/5.0/alpine/Dockerfile,# grab su-exec for easy step-down from root
13,312e4a1e696931bf0bd5d26c35296f111f79ff4f,/5.0/alpine/Dockerfile,# add tzdata for https://github.com/docker-library/redis/issues/138
