,CommitID,Dockerfile,Comment
0,9843c2e8726c0759de9609aa175f05dc69db0b4e,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
1,0d4e8676d1f75a2376a716677773edad22349682,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
2,cb0b9665dffe358750cb3cf812bc810428b599df,/build-support/docker/Consul-Dev.dockerfile,# FROM golang:latest as builder
3,cb0b9665dffe358750cb3cf812bc810428b599df,/build-support/docker/Consul-Dev.dockerfile,# WORKDIR /go/src/github.com/hashicorp/consul
4,cb0b9665dffe358750cb3cf812bc810428b599df,/build-support/docker/Consul-Dev.dockerfile,"# Cache modules separately from more frequently edited source files.
#
# The trick is taken from [https://medium.com/@pliutau/docker-and-go-modules-4265894f9fc#6622]
#
# We copy the modules files in first since they are less likely to change frequently
# and the population of the go mod cache will be invalidated less frequently."
5,cb0b9665dffe358750cb3cf812bc810428b599df,/build-support/docker/Consul-Dev.dockerfile,# Add the rest of the code.
6,c4f34337c15dfe7dcfee7f4272de014e95684939,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
7,0e8bafe5db31773073c2f9045179430861bab51a,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
8,3967cfe8339b5577efe25ed331c169f185963267,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
9,0e5aa5d80883e4261b34074b82b224535196206e,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
10,47d1385c8839715d754a77f5a22ac5a71b6a9fee,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
11,e762d6fd82ed1e75654d866a992221806a33f40a,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
12,c798e32d20ed41c4136de991504507e204cc5c80,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
13,a5c8ccadd4b5e7f3a039efbaf70db2e5d38178a0,/vendor/golang.org/x/net/http2/Dockerfile,"#
# This Dockerfile builds a recent curl with HTTP/2 client support, using
# a recent nghttp2 build.
#
# See the Makefile for how to tag it. If Docker and that image is found, the
# Go tests use this curl binary for integration tests.
#"
14,a5c8ccadd4b5e7f3a039efbaf70db2e5d38178a0,/vendor/golang.org/x/net/http2/Dockerfile,# The list of packages nghttp2 recommends for h2load:
15,a5c8ccadd4b5e7f3a039efbaf70db2e5d38178a0,/vendor/golang.org/x/net/http2/Dockerfile,"# Note: setting NGHTTP2_VER before the git clone, so an old git clone isn't cached:"
16,fb6c9310e1018b1828b78b25a304afa6c67c8d8e,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
17,27899f9f46c46d15fff25b3882a2a65edf70553e,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
18,4f56a2fd0d830f286ab419217620f434a8582135,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
19,9380a75acdeed6fddb04b426598e6c082df17dcf,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
20,ecd24b417105e9953bd59667fadfc0daff012747,/scripts/consul-builder/Dockerfile,"# We want to ensure that release builds never have any cgo dependencies so we
# switch that off at the highest level."
21,a8853571b147bd080fc0e4f3e67a7b91c611ee48,/vendor/golang.org/x/net/http2/Dockerfile,"#
# This Dockerfile builds a recent curl with HTTP/2 client support, using
# a recent nghttp2 build.
#
# See the Makefile for how to tag it. If Docker and that image is found, the
# Go tests use this curl binary for integration tests.
#"
22,a8853571b147bd080fc0e4f3e67a7b91c611ee48,/vendor/golang.org/x/net/http2/Dockerfile,# The list of packages nghttp2 recommends for h2load:
23,a8853571b147bd080fc0e4f3e67a7b91c611ee48,/vendor/golang.org/x/net/http2/Dockerfile,"# Note: setting NGHTTP2_VER before the git clone, so an old git clone isn't cached:"
